country,countryLabel,ethnicGroup,ethnicGroupLabel,genderCategory,count
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q180361,,Male,3
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q18973,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q19109,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q1976298,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q1977290,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q200569,,Unknown / not stated,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q2025325,,Male,2
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q216151,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q235155,,Female,2
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q24014808,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q2505231,,Female,4
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q2505231,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q29035305,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q29035305,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q2997993,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q311762,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q31230,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q313323,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q34069,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q34069,,Male,2
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q40477,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q4069701,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q4069701,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q44806,,Female,40
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q44806,,Male,219
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q47218,,Female,2
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q483569,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q485150,,Female,5
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q485150,,Male,6
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q49542,,Female,7
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q49542,,Male,29
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q5187242,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q539051,,Male,3
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q539051,,Unknown / not stated,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q561041,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q63075063,,Female,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q63075063,,Male,11
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q720982,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q7325,,Female,11
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q7325,,Male,63
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q752526,,Male,3
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q79797,,Female,2
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q79797,,Male,10
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q80040,,Male,1
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q8060,,Male,3
http://www.wikidata.org/entity/Q212,Ukraine,http://www.wikidata.org/entity/Q9322510,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q100251275,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q10312754,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q10312754,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1075293,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1075293,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q108085600,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q111955164,,Non-binary or other,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q112663570,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1130350,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1130350,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1146100,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1156766,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q123358254,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1242155,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q124353492,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q124353492,,Male,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1281236,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q133875426,,Male,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1344183,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q142702,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q145665,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q15307583,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q16056484,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q16149615,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q16155102,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q16155102,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q161652,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q161652,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q164714,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q170217,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q170826,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q170826,,Male,8
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q17507337,,Female,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1780828,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1780828,,Non-binary or other,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q181634,,Female,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q181634,,Male,20
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q188353,,Female,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q188353,,Male,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q188779,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q190168,,Female,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q190168,,Male,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q201190,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q21,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q21999799,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q21999799,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q22,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q22088859,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q222175,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q235155,,Female,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q235155,,Male,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q244157,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q245794,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q245794,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q245807,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q24948368,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q259469,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q2606511,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q2658204,,Male,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q2722871,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q28172443,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q2849692,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q285828,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3094841,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q31190174,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q32360797,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3244280,,Female,11
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3244280,,Male,9
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3247924,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3267812,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3308238,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3310017,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q34069,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3476361,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3476364,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q368125,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q3804346,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4115170,,Female,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4172847,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42406,,Female,7
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42406,,Male,45
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42740,,Female,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42740,,Male,8
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q42884,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4470682,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q44949,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q472834,,Female,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4745649,,Female,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4745649,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4789371,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4823807,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4825260,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q49085,,Female,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q49085,,Male,7
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4958944,,Female,5
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4958944,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4969441,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4970177,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4970350,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q4971328,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5030922,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5137,,Unknown / not stated,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5201829,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q528981,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5317460,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5317460,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q539051,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q539051,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5607404,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q5607427,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q582779,,Female,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6024146,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6092933,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6112239,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6127469,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6648515,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6826131,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q6826131,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7015349,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q702718,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q702718,,Male,4
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7129609,,Female,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7129609,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7165964,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7210044,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q725937,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q725937,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q727928,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7325,,Female,5
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7325,,Male,13
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q752526,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7709309,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7709309,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q784,,Female,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7994501,,Female,6
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q7994501,,Male,3
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q8060,,Female,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q8060,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q84072,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q842438,,Female,13
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q842438,,Male,99
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q842438,,Unknown / not stated,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q846570,,Male,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q854323,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q871904,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q897129,,Male,1
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q932244,,Unknown / not stated,2
http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q958259,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q100938408,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q101242814,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q102090,,Female,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q102090,,Male,8
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q102251,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1026,,Female,3
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1026,,Male,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q102611190,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q10312754,,Female,5
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q10312754,,Male,6
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1041917,,Female,3
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1041917,,Male,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104415946,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104415946,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104416444,,Female,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104416444,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104439864,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104439864,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104440625,,Female,3
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q104440625,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q105046944,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q10536777,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q105405,,Female,35
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q105405,,Male,42
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1058496,,Female,11
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1058496,,Male,8
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1060050,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1060991,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1060991,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1065583,,Male,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q106713,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1072137,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q107220118,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q107434,,Female,13
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q107434,,Male,10
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q107434,,Non-binary or other,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1074730,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1074730,,Unknown / not stated,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1075293,,Female,36
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1075293,,Male,52
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1075293,,Non-binary or other,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1075293,,Unknown / not stated,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1075929,,Female,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q108266,,Female,25
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q108266,,Male,61
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q108266,,Non-binary or other,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q108266,,Unknown / not stated,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1113048,,Female,5
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1113048,,Male,6
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q11151153,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1123923,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1130350,,Female,3
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1130350,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q11334570,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q11334570,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1135531,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q113682092,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1138224,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1140588,,Female,7
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1140588,,Male,6
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1142927,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1146100,,Female,17
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1146100,,Male,9
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1146100,,Non-binary or other,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1146100,,Unknown / not stated,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q115026,,Female,8
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q115026,,Male,9
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1150312,,Female,13
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1150312,,Male,14
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q115245148,,Male,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1156766,,Female,21
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1156766,,Male,41
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q116971,,Female,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q116971,,Male,3
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q116971,,Non-binary or other,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117100,,Female,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117100,,Male,20
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117133,,Female,4
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117133,,Male,14
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117191,,Female,2
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117191,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117255,,Female,11
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117255,,Male,33
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117458,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117817135,,Female,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q117817135,,Male,1
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1189552,,Female,8
http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q1189552,,Male,18
